symbol,entry_date,exit_date,pnl,pnl_pct,reason,days_held,motor,entry_premium,exit_value
TSLA,2025-10-27 00:00:00+00:00,2025-11-03 00:00:00+00:00,0.32954475608182854,0.02586735587874538,rebalance,7,hold_weekly,,
AMD,2025-11-03 00:00:00+00:00,2025-11-10 00:00:00+00:00,0.5786250980873238,0.0447032628243556,rebalance,7,hold_weekly,,
BB,2025-11-03 00:00:00+00:00,2025-11-10 00:00:00+00:00,0.19869696886368082,0.015350877192982438,rebalance,7,hold_weekly,,
F,2025-11-03 00:00:00+00:00,2025-11-10 00:00:00+00:00,-0.04899200703030182,-0.003785011355034133,rebalance,7,hold_weekly,,
NOK,2025-11-03 00:00:00+00:00,2025-11-10 00:00:00+00:00,0.2460057709740795,0.019005847953216234,rebalance,7,hold_weekly,,
PLTR,2025-11-03 00:00:00+00:00,2025-11-10 00:00:00+00:00,1.1406566170747947,0.08812454335974815,rebalance,7,hold_weekly,,
SOFI,2025-11-03 00:00:00+00:00,2025-11-10 00:00:00+00:00,1.0690816603954207,0.08259482453030836,rebalance,7,hold_weekly,,
TQQQ,2025-11-03 00:00:00+00:00,2025-11-10 00:00:00+00:00,0.8479841144244666,0.0655133295519001,rebalance,7,hold_weekly,,
TSLA,2025-11-03 00:00:00+00:00,2025-11-10 00:00:00+00:00,0.4734246193980276,0.0365757124231701,rebalance,7,hold_weekly,,
AMD,2025-11-10 00:00:00+00:00,2025-11-17 00:00:00+00:00,-0.344225254340385,-0.025485191037640242,rebalance,7,hold_weekly,,
BB,2025-11-10 00:00:00+00:00,2025-11-17 00:00:00+00:00,-0.4700768078658548,-0.034802784222737686,rebalance,7,hold_weekly,,
F,2025-11-10 00:00:00+00:00,2025-11-17 00:00:00+00:00,-0.3174473707301324,-0.023502653525397876,rebalance,7,hold_weekly,,
NOK,2025-11-10 00:00:00+00:00,2025-11-17 00:00:00+00:00,-0.1404875412908666,-0.010401188707280897,rebalance,7,hold_weekly,,
PLTR,2025-11-10 00:00:00+00:00,2025-11-17 00:00:00+00:00,-0.21423464841672235,-0.015861157404746837,rebalance,7,hold_weekly,,
SOFI,2025-11-10 00:00:00+00:00,2025-11-17 00:00:00+00:00,-0.37869739100968935,-0.02803738317757004,rebalance,7,hold_weekly,,
TQQQ,2025-11-10 00:00:00+00:00,2025-11-17 00:00:00+00:00,-0.34689220945299226,-0.02568264273438995,rebalance,7,hold_weekly,,
TSLA,2025-11-10 00:00:00+00:00,2025-11-17 00:00:00+00:00,0.15265589813266267,0.011302089773710777,rebalance,7,hold_weekly,,
AMD,2025-11-17 00:00:00+00:00,2025-11-24 00:00:00+00:00,0.7327572792390544,0.055304740406320496,rebalance,7,hold_weekly,,
BB,2025-11-17 00:00:00+00:00,2025-11-24 00:00:00+00:00,-0.06354651293552394,-0.0047961630695441985,rebalance,7,hold_weekly,,
F,2025-11-17 00:00:00+00:00,2025-11-24 00:00:00+00:00,0.13425005714087668,0.010132501948558137,rebalance,7,hold_weekly,,
NOK,2025-11-17 00:00:00+00:00,2025-11-24 00:00:00+00:00,0.33458201886507766,0.025252525252525016,rebalance,7,hold_weekly,,
PLTR,2025-11-17 00:00:00+00:00,2025-11-24 00:00:00+00:00,0.6331670313737376,0.04778818211172102,rebalance,7,hold_weekly,,
SOFI,2025-11-17 00:00:00+00:00,2025-11-24 00:00:00+00:00,1.1624168306072402,0.08773322747121866,rebalance,7,hold_weekly,,
TQQQ,2025-11-17 00:00:00+00:00,2025-11-24 00:00:00+00:00,1.004591672481169,0.07582139848357201,rebalance,7,hold_weekly,,
TSLA,2025-11-17 00:00:00+00:00,2025-11-24 00:00:00+00:00,0.9042107077832622,0.06824516096039263,rebalance,7,hold_weekly,,
AMD,2025-11-24 00:00:00+00:00,2025-12-01 00:00:00+00:00,0.14203142568499594,0.010251459568795087,rebalance,7,hold_weekly,,
BB,2025-11-24 00:00:00+00:00,2025-12-01 00:00:00+00:00,-0.3395772446722205,-0.024509803921568686,rebalance,7,hold_weekly,,
F,2025-11-24 00:00:00+00:00,2025-12-01 00:00:00+00:00,-0.1251935383972267,-0.00903614457831316,rebalance,7,hold_weekly,,
NOK,2025-11-24 00:00:00+00:00,2025-12-01 00:00:00+00:00,0.09114968146464797,0.006578947368421019,rebalance,7,hold_weekly,,
PLTR,2025-11-24 00:00:00+00:00,2025-12-01 00:00:00+00:00,-0.07895851302654222,-0.005699020480854655,rebalance,7,hold_weekly,,
SOFI,2025-11-24 00:00:00+00:00,2025-12-01 00:00:00+00:00,-0.3216614600273324,-0.023216689098250316,rebalance,7,hold_weekly,,
TQQQ,2025-11-24 00:00:00+00:00,2025-12-01 00:00:00+00:00,-0.12447429914717567,-0.008984231756508912,rebalance,7,hold_weekly,,
TSLA,2025-11-24 00:00:00+00:00,2025-12-01 00:00:00+00:00,-0.0009662285781875113,-6.973987028386222e-05,rebalance,7,hold_weekly,,
AMD,2025-12-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,0.0,,fin_backtest,0,hold_weekly,,
BB,2025-12-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,0.0,,fin_backtest,0,hold_weekly,,
F,2025-12-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,0.0,,fin_backtest,0,hold_weekly,,
NOK,2025-12-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,0.0,,fin_backtest,0,hold_weekly,,
PLTR,2025-12-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,0.0,,fin_backtest,0,hold_weekly,,
SOFI,2025-12-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,0.0,,fin_backtest,0,hold_weekly,,
TQQQ,2025-12-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,0.0,,fin_backtest,0,hold_weekly,,
TSLA,2025-12-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,0.0,,fin_backtest,0,hold_weekly,,
AAPL,2025-12-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,-0.017245044780388408,-0.06335814722911498,fin_backtest,0,hold,0.2721835396800206,0.2549384948996322
AMD,2025-12-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,-0.1570498901285948,-0.5449444018801898,fin_backtest,0,hold,0.2881943361317866,0.13114444600319178
AMZN,2025-12-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,-0.038264353874127355,-0.12496258605208002,fin_backtest,0,hold,0.3062064821400232,0.26794212826589586
BB,2025-12-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,-0.17839349898298273,-0.5461801596351197,fin_backtest,0,hold,0.32662024761602476,0.14822674863304203
F,2025-12-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,-0.016953483568541705,-0.04844540853217637,fin_backtest,0,hold,0.3499502653028837,0.332996781734342
GOOGL,2025-12-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,-0.031429561760356384,-0.08339640216568678,fin_backtest,0,hold,0.3768695164800286,0.3454399547196722
IWM,2025-12-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,-0.0769992316755263,-0.18859634633807937,fin_backtest,0,hold,0.40827530952003094,0.33127607784450464
META,2025-12-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,0.04772076552367743,0.10714347412973989,fin_backtest,0,hold,0.44539124674912467,0.4931120122728021
