symbol,entry_date,exit_date,entry_premium,exit_value,pnl,pnl_pct,reason,days_held,motor
NOK,2026-01-15 00:00:00+00:00,2026-01-20 00:00:00+00:00,8.583118661290774,3.2531421623329733,-5.329976498957801,-0.6209836668104797,sl_0.5,5,smc_daily
BB,2026-01-14 00:00:00+00:00,2026-01-26 00:00:00+00:00,8.861242335670287,2.963601455099393,-5.8976408805708935,-0.6655546318635671,sl_0.5,12,smc_daily
NOK,2026-02-27 00:00:00+00:00,2026-03-02 00:00:00+00:00,10.997412906006035,27.228510669987266,16.231097763981232,1.4759014599803664,tp_1.5,3,smc_daily
NOK,2026-03-02 00:00:00+00:00,2026-03-05 00:00:00+00:00,13.3600509562721,4.571037185390043,-8.789013770882057,-0.6578578030614401,sl_0.5,3,smc_daily
NOK,2026-03-05 00:00:00+00:00,2026-03-13 00:00:00+00:00,13.85089314167424,21.291644592163266,7.440751450489026,0.5372037293466274,tp_1.5,8,smc_daily
BB,2026-03-12 00:00:00+00:00,2026-03-16 00:00:00+00:00,4.256747977483648,1.469440641451265,-2.7873073360323826,-0.6547973595749691,sl_0.5,4,smc_daily
NOK,2026-03-13 00:00:00+00:00,2026-03-16 00:00:00+00:00,12.713211076185509,23.64153684593612,10.92832576975061,0.8596038958419907,tp_1.5,3,smc_daily
BB,2026-03-16 00:00:00+00:00,2026-03-20 00:00:00+00:00,4.0715383216876715,1.9018915733648516,-2.16964674832282,-0.5328813281127344,sl_0.5,4,smc_daily
NOK,2026-03-17 00:00:00+00:00,2026-03-20 00:00:00+00:00,13.788414369645341,3.143220941018616,-10.645193428626726,-0.7720389845595086,sl_0.5,3,smc_daily
BB,2026-03-20 00:00:00+00:00,2026-03-23 00:00:00+00:00,4.090638315925513,6.531050554119231,2.4404122381937183,0.5965847013882408,tp_1.5,3,smc_daily
BB,2026-03-23 00:00:00+00:00,2026-03-27 00:00:00+00:00,4.138856561601039,0.9533508081303657,-3.1855057534706734,-0.7696584083209737,sl_0.5,4,smc_daily
NOK,2026-03-24 00:00:00+00:00,2026-03-30 00:00:00+00:00,13.977895204813596,5.3287517994067715,-8.649143405406825,-0.6187729467615627,sl_0.5,6,smc_daily
